403.912	0.976163	1.18162	15455.5	0.496907	19.9849	142.237	2197.25	6.98221e-5	5426.36	192.068	606.277	1.79335	22474.2	8062.09	3116.67	35.1225	17.9883	18.5814	2.85901	2.59172	1.83639	0.039731	0.0167058	0.45221	6.71471	4.32487	31.0578	0.0362731	0.842228	10.8561	13.3737	6.40624	0.630099	5.30575	4.04655	52.2943	3.61707	2.16995	3.02497	1.86335e-9	0.00944476	3.30779e-5	0.21666	1.70689	12.1279	479.526	18.2777	9481.11	2.77175	198.807	0.40862	32.4909	208.169	0.00464452	7.08547	11.8819	160.399	133.248	0.0257412	0.00369237	0.0280408	0.0626298	56.1188	13.6432	0.733901	0.00373311	349.508	34731.3	0.0244825	3.74533	0.00245759	0.135391	0.0460767	1.88386	0.0320679	0.845476
407.188	0.976163	1.18162	15378.3	0.496572	19.9849	140.825	2201.77	6.98221e-5	5426.36	192.068	606.277	1.81133	22699.5	8142.91	3103.66	35.1225	17.9883	18.7677	2.88768	2.566	1.84558	0.0401293	0.0168073	0.45221	6.71471	4.32487	31.3692	0.0362731	0.850671	10.8561	13.3737	6.34266	0.630099	5.30575	4.04655	52.8186	3.58116	2.1917	2.99549	1.86335e-9	0.00944476	3.27496e-5	0.218832	1.70689	12.1279	383.494	17.55	9661.59	2.14283	188.909	0.39267	34.7993	229.351	0.00368877	8.50495	13.9044	239.936	71.2481	0.036005	0.0039233	0.0358264	0.0599446	61.2356	14.9867	1.19753	0.00371946	334.361	30066.3	0.0295145	3.46881	0.00282486	0.119708	0.0428389	2.97351	0.0408033	0.894368
407.962	0.976163	1.18162	15378.3	0.500853	19.9849	142.237	2211.78	6.98221e-5	5480.76	192.068	606.277	1.81133	22474.2	8062.09	3103.66	35.4746	17.8098	18.5814	2.85901	2.566	1.8548	0.0401293	0.0168732	0.45221	6.64806	4.32487	31.0578	0.0362731	0.842228	10.8763	13.4647	6.40624	0.630099	5.30575	4.04655	52.8186	3.58116	2.16995	3.02497	1.8752e-9	0.00953944	3.30779e-5	0.218832	1.724	12.2492	451.608	17.7549	9358.59	3.13869	206.877	0.39328	32.5166	201.756	0.00441348	8.12319	12.3364	169.146	124.994	0.0262667	0.00352887	0.0282766	0.0599545	54.341	15.4826	0.635152	0.0038553	342.301	31890.1	0.0251695	3.80527	0.00268078	0.141413	0.0512338	1.97849	0.0296541	0.849267
407.962	0.966474	1.18162	15532.5	0.500853	20.1852	140.825	2211.78	7.05221e-5	5480.76	193.993	606.277	1.79335	22474.2	8062.09	3134.78	35.1225	17.8098	18.7677	2.85901	2.566	1.8548	0.039731	0.0168732	0.45221	6.71471	4.32487	31.3692	0.0362731	0.842228	10.965	13.5078	6.34266	0.630099	5.30575	4.04655	52.2943	3.61707	2.1917	2.99495	1.88203e-9	0.00944476	3.27496e-5	0.218832	1.70689	12.1279	430.268	17.2068	9429.38	2.10571	204.54	0.362236	35.1318	233.082	0.00391882	8.39737	15.2476	247.256	81.1425	0.034565	0.00394308	0.0371012	0.0611824	57.0685	15.7417	1.05515	0.00375073	316.637	32060.5	0.0288401	3.59331	0.00287417	0.112836	0.0433307	2.89502	0.0389908	0.815428
403.912	0.976163	1.19347	15532.5	0.500853	20.1852	140.825	2189.83	6.98221e-5	5426.36	192.068	606.277	1.81133	22699.5	8062.09	3103.66	35.1225	17.9883	18.7677	2.88768	2.59172	1.8548	0.039731	0.0168732	0.447721	6.71471	4.32487	31.0578	0.0362731	0.850671	10.965	13.4033	6.40624	0.630099	5.35894	4.08711	52.2943	3.58116	2.19126	3.02497	1.8722e-9	0.00953944	3.27496e-5	0.21666	1.70689	12.2421	60.3835	22.6711	7375.31	1.37558	67.8846	1.79643	42.8191	33.7638	0.00213133	3.76238	2.22553	59.0608	103.143	0.0309178	0.0123964	0.217452	0.177439	275.372	0.597008	2.36292	0.00370878	392.447	21984.3	0.114919	1.53016	0.000153498	0.662637	0.107313	1.02462	0.102517	0.130306
407.962	0.976163	1.19347	15532.5	0.500853	19.9849	140.825	2211.78	7.05221e-5	5480.76	192.068	606.277	1.79335	22474.2	8142.91	3134.78	35.1225	17.8098	18.5814	2.88768	2.566	1.8548	0.039731	0.0167058	0.45221	6.64806	4.36822	31.0578	0.0362731	0.842228	10.8561	13.3737	6.34266	0.630099	5.30575	4.08711	52.2943	3.58116	2.16995	3.02497	1.88203e-9	0.00953944	3.30779e-5	0.21666	1.71345	12.2494	853.994	16.7621	8191.22	1.96479	212.983	1.222	48.2187	124.337	0.00306221	5.5351	24.6765	296.389	101.735	0.022047	0.0143465	0.051993	0.161501	63.3136	13.7712	2.08472	0.00401947	858.406	23439.7	0.0371472	4.01926	0.00200759	0.114122	0.0273509	1.36422	0.016802	0.217628
403.912	0.976163	1.19347	15378.3	0.500853	20.1852	140.825	2189.83	7.05221e-5	5480.76	192.068	606.277	1.81133	22474.2	8088.36	3122.12	35.4746	17.9883	18.7677	2.85901	2.566	1.83639	0.039731	0.0168732	0.447721	6.71471	4.32487	31.3692	0.035913	0.850671	10.8561	13.3737	6.34266	0.630099	5.30575	4.04655	52.2943	3.60541	2.1917	2.99495	1.88203e-9	0.00953944	3.30779e-5	0.218832	1.70689	12.1279	59.6253	25.7639	6646.26	1.26373	74.8185	1.82488	42.2403	31.3068	0.00200905	3.84932	2.16685	61.7514	92.753	0.0296055	0.0119634	0.20706	0.176861	301.415	0.596615	2.44692	0.00332107	376.477	21897.0	0.122809	1.64141	0.000162701	0.71118	0.113947	1.02171	0.103709	0.116991
407.962	0.966474	1.19347	15378.3	0.495882	19.9849	140.825	2189.83	6.98221e-5	5480.76	192.914	600.26	1.81133	22699.5	8142.91	3134.78	35.1225	17.9883	18.7677	2.85901	2.566	1.83639	0.0401293	0.0168732	0.447721	6.64806	4.36822	31.0578	0.0362731	0.850671	10.8561	13.3737	6.34266	0.636415	5.35894	4.04655	52.2943	3.61707	2.16995	2.99495	1.86335e-9	0.00953944	3.27496e-5	0.21666	1.724	12.2494	63.4767	25.347	5277.79	1.12159	74.6356	1.90865	39.0439	35.4009	0.00185148	4.54636	2.28449	73.676	96.088	0.0262324	0.0121142	0.200839	0.140868	263.36	0.62393	2.45411	0.00295861	358.053	20462.6	0.136556	1.48576	0.000170725	0.616343	0.118533	1.10997	0.126937	0.114062
407.962	0.976163	1.18162	15378.3	0.495882	19.9849	141.573	2189.83	7.01696e-5	5480.76	193.993	600.26	1.79335	22474.2	8062.09	3103.66	35.1225	17.9883	18.7677	2.85901	2.59172	1.83639	0.039731	0.0167058	0.45221	6.71471	4.36822	31.0578	0.0362731	0.850671	10.8561	13.3737	6.40624	0.636415	5.30575	4.08711	52.8186	3.61707	2.16995	3.02497	1.86335e-9	0.00946998	3.27496e-5	0.217039	1.70689	12.1279	76.195	33.9421	10185.2	1.1523	74.6886	2.4689	43.8427	48.6254	0.00233803	5.23291	3.20382	64.6835	140.294	0.0220978	0.0137402	0.228485	0.147382	267.725	0.751958	2.81869	0.0033806	487.879	21965.3	0.138272	1.82721	0.00015219	0.598626	0.106421	0.637036	0.0972269	0.113275
407.962	0.976163	1.19347	15532.5	0.495882	20.1852	140.825	2211.78	6.98221e-5	5426.36	193.993	606.277	1.81133	22699.5	8105.11	3103.66	35.4746	17.9883	18.5814	2.85901	2.59172	1.83639	0.0399515	0.0168732	0.447721	6.71471	4.36822	31.0578	0.035913	0.842228	10.8561	13.3791	6.40624	0.630099	5.30575	4.04655	52.2943	3.58116	2.1917	3.02497	1.88203e-9	0.00944476	3.29444e-5	0.218832	1.724	12.2494	71.9073	35.7584	9152.02	1.2427	83.0486	2.25605	44.4399	44.8484	0.00247148	5.00933	2.83956	64.0026	139.49	0.0264377	0.0128417	0.261341	0.132023	264.106	0.675473	2.63246	0.00311819	502.005	23866.8	0.147548	1.65797	0.00014408	0.672962	0.10568	0.657013	0.0820972	0.110391
