370.033	1.0029	1.18162	15510.3	0.48167	19.6189	142.237	2376.05	654717e-10	5609.57	210.634	549.911	1.65504	24777.8	8062.09	2885.05	32.7402	17.8231	17.0334	3.034	2.78183	1.9649	0.039731	0.0182125	0.425483	7.13335	4.76817	28.5191	0.0363976	0.928556	11.1446	13.2231	6.71849	0.622435	5.05419	4.23991	53.7939	3.98782	2.30521	2.74373	193561e-14	0.0101154	324709e-10	0.212885	1.83452	13.505	130.167	0.238587	22.5221	0.923868	1040.78	63.3307	88.0642	3.06367	0.0440446	28.8677	730.371	10.1868	0.0211453	0.0356882	0.034666	0.681235	1.09578	251.194	1.79482	0.527718	0.019957	1.98891	5.47683	0.169498	1.60258	0.0559961	0.86353	0.078554	1.5415	0.547844	26.6305
401.86	1.01297	1.17926	14068.3	0.461187	21.5148	142.237	2215.59	658785e-10	5596.09	211.101	606.277	1.82468	22698.7	7312.55	2967.09	32.1794	17.4065	17.0229	2.82988	2.78183	1.9634	0.0438035	0.0174821	0.408124	6.9257	4.43623	31.4424	0.0393813	0.842228	10.1085	14.2772	6.74046	0.685473	4.9848	4.37231	58.2325	3.70007	2.31436	3.02497	18971e-13	0.0102072	325906e-10	0.218456	1.71626	12.2494	364.277	0.141882	51.0774	6.40432	1292.19	20.229	50.3606	8.99645	0.130927	28.6496	167.824	6.01015	0.0496693	0.0599769	0.159256	0.409838	0.950668	143.516	2.07433	0.0750902	0.00357929	7.12055	13.1846	0.148718	1.78286	0.0304915	1.38042	0.176485	3.32182	0.290453	6.24807
407.962	1.04274	1.18162	14502.6	0.455316	21.5148	142.237	2311.79	660486e-10	5887.36	211.101	559.876	1.65504	24138.7	8039.89	3095.62	35.1225	18.3807	18.2527	2.83734	2.73671	1.83639	0.0438035	0.0174329	0.446261	7.19888	4.32487	31.2057	0.0387987	0.842228	10.9872	14.5785	6.59261	0.621744	5.30575	4.32066	58.2325	3.98782	2.14313	2.74373	202692e-14	0.0104801	33485e-9	0.198487	1.84531	13.3475	201.772	0.036442	15.4815	12.7545	1150.24	12.5807	52.0342	4.18318	0.0306563	21.4682	46.5321	4.49795	0.031443	0.163834	0.0418413	0.827992	0.873992	80.3995	3.32474	0.0510075	0.0052849	4.01179	13.1819	0.217815	1.21288	0.128711	0.927509	0.0604856	0.489863	1.08554	1.87728
386.939	1.06935	1.17573	14954.6	0.459141	20.4	156.816	2362.46	675176e-10	5480.76	191.475	602.763	1.66745	22474.2	7403.11	3180.77	35.1225	17.4065	18.5014	2.75192	2.5232	1.88146	0.0413677	0.0182125	0.406096	6.97153	4.76817	28.5191	0.0360123	0.904977	10.9152	14.2341	6.89072	0.685473	5.16257	4.25953	52.8186	3.61707	2.17183	2.90924	205435e-14	0.0104801	326868e-10	0.218832	1.71626	13.505	372.334	0.142125	45.7668	5.49137	1384.06	21.9515	56.7357	8.34353	0.0868136	34.3482	162.336	7.39858	0.0471455	0.0679314	0.166206	0.374309	1.13621	194.874	2.09196	0.0942569	0.0035137	6.68461	14.2389	0.14219	2.0072	0.0343518	1.07232	0.174876	2.86963	0.264232	6.64082
382.792	0.988006	1.07176	14928.4	0.490341	20.2196	151.699	2226.81	654717e-10	5502.03	204.517	581.85	1.82468	24777.8	7761.8	3010.75	35.1225	18.4668	18.7677	2.75192	2.68	1.9328	0.0428448	0.0180795	0.432097	6.71471	4.65473	31.4424	0.0377413	0.842228	10.9746	14.2759	6.40624	0.621744	4.90837	4.46132	55.6255	3.70773	2.18384	2.74373	186335e-14	0.0104596	342448e-10	0.216462	1.88416	12.3956	716.79	0.0956815	11.3454	4.37258	762.173	20.7512	38.7323	3.80054	0.0194667	33.3491	86.4945	2.33505	0.0473906	0.0475622	0.118642	0.169087	0.578074	340.225	1.17402	0.195736	0.0115495	3.73381	6.91853	0.318684	1.09726	0.0560599	1.30376	0.264817	3.23194	0.38353	6.18562
370.033	0.969933	1.07176	14356.6	0.469109	19.5146	142.237	2252.63	703723e-10	5480.76	197.585	581.283	1.81449	23030.7	8062.09	2885.05	35.1163	19.1906	17.0229	2.8734	2.69228	1.83639	0.0416075	0.017021	0.447721	7.40297	4.32487	29.336	0.0392827	0.882363	10.1728	13.5236	6.66771	0.680152	4.81248	4.04655	57.7394	3.66307	2.18754	2.74373	202253e-14	0.0104801	328605e-10	0.218832	1.89217	12.6857	280.113	0.116962	24.7575	5.15971	755.005	13.9335	73.1337	4.23886	0.0885634	18.7011	192.294	3.30699	0.0420701	0.0443993	0.0560852	1.17116	1.23865	113.869	1.01631	0.193527	0.00712447	3.26251	6.90916	0.281291	2.03723	0.0469598	0.947486	0.116234	3.21901	0.483043	1.49994
407.962	0.988546	1.18162	14912.8	0.491429	20.1263	145.932	2355.19	654717e-10	6042.54	194.706	606.277	1.65504	24353.3	7442.83	2885.05	31.8571	18.2647	18.7677	2.80152	2.55898	1.88414	0.039731	0.0172136	0.406096	7.40297	4.67762	28.5191	0.0360123	0.911748	11.1446	13.3318	6.42079	0.630522	4.81248	4.04655	52.8507	3.74602	2.14564	2.82938	204216e-14	0.0102138	31061e-9	0.218832	1.75953	12.9053	275.313	0.0578443	14.9593	15.0355	1164.59	10.6144	50.9358	3.07843	0.0539604	23.7945	70.1206	4.98134	0.0279381	0.104994	0.0542748	0.732139	0.565298	73.1872	2.15064	0.0786975	0.004749	3.99763	11.6476	0.339184	1.15886	0.116631	1.02346	0.105212	1.44229	0.654542	1.75525
407.962	1.00973	1.07176	15510.3	0.481289	19.5146	155.934	2293.79	718114e-10	5891.15	200.351	586.338	1.78845	23369.8	7892.42	3023.2	35.1225	17.9304	18.7677	2.76619	2.5232	1.83639	0.0436596	0.0173848	0.423994	7.19102	4.32487	28.5191	0.0397035	0.842228	10.1085	14.5785	6.43569	0.685473	5.20832	4.11624	58.2325	3.61707	2.31436	2.95814	187042e-14	0.00952948	31061e-9	0.213619	1.72893	12.2494	204.339	0.0331798	15.48	15.9401	1338.12	12.1334	43.492	5.75011	0.0369944	20.7207	51.8911	5.39597	0.0295436	0.145913	0.0409988	0.95891	0.57039	85.8955	3.07207	0.0475646	0.00561899	4.01366	12.3748	0.217227	1.1731	0.111959	1.06649	0.0638456	0.652462	0.933317	1.96758
370.033	1.04521	1.16004	15510.3	0.44978	20.1451	149.768	2372.83	688776e-10	5480.76	191.475	575.842	1.65504	22633.4	7875.07	3084.99	32.0966	17.4065	17.4962	3.00004	2.57006	1.87979	0.0403471	0.0182125	0.436624	7.40297	4.76817	28.5191	0.0389126	0.842228	11.1446	13.5642	6.53772	0.685473	4.82736	4.46132	56.5475	3.73181	2.30564	2.74373	205435e-14	0.00999375	333237e-10	0.198487	1.71626	12.3167	268.224	0.0925415	16.541	6.17914	826.494	16.3045	61.8056	3.11773	0.0648974	17.9484	102.477	3.23205	0.0321493	0.0514255	0.0494065	1.19952	1.09044	110.446	1.97043	0.109559	0.00523692	3.63391	12.215	0.309635	1.43248	0.0571685	1.29746	0.0940291	1.22527	0.707705	1.2769
374.627	1.02349	1.1658	14264.2	0.463167	20.3877	146.117	2189.83	721826e-10	5655.29	191.475	585.324	1.66639	22546.1	7742.43	3090.05	35.1225	18.5887	18.5219	3.034	2.57931	1.90094	0.0424195	0.0165192	0.431116	7.40297	4.44181	28.5191	0.0370196	0.878117	11.0513	14.173	6.8594	0.647666	5.22551	4.36343	55.9081	3.85774	2.10401	2.83424	190673e-14	0.00950578	31061e-9	0.218832	1.72008	12.2494	399.686	0.116221	17.3542	3.9955	1724.4	41.8551	57.9882	9.29032	0.058201	23.2526	135.86	4.00983	0.039811	0.0485668	0.10358	0.198971	1.00599	255.626	2.55954	0.309336	0.0158236	3.38919	11.9226	0.239299	1.46551	0.0412081	1.7144	0.197456	4.85428	0.591341	4.42185
